SampleIndex,CAN_H_V,CAN_L_V
1150,2.512642,2.512642
1151,2.495349,2.495349
1152,3.515349,1.515349
1153,3.501711,1.501711
1154,3.494353,1.494353
1155,2.519004,2.519004
1156,2.501711,2.501711
1157,2.492642,2.492642
1158,2.499004,2.499004
1159,2.502707,2.502707
1160,3.520000,1.520000
1161,2.519004,2.519004
1162,2.492642,2.492642
1163,2.492642,2.492642
1164,3.522707,1.522707
1165,2.522707,2.522707
1166,3.511647,1.511647
1167,2.511647,2.511647
1168,2.495349,2.495349
1169,2.495349,2.495349
1170,2.501711,2.501711
1171,3.521711,1.521711
1172,3.499004,1.499004
1173,2.511647,2.511647
1174,2.500000,2.500000
1175,3.515349,1.515349
1176,3.500000,1.500000
1177,3.494353,1.494353
1178,2.520000,2.520000
1179,3.521711,1.521711
1180,3.492642,1.492642
1181,3.491647,1.491647
1182,2.522707,2.522707
1183,3.522707,1.522707
1184,2.511647,2.511647
1185,3.511647,1.511647
1186,3.495349,1.495349
1187,3.495349,1.495349
1188,2.521711,2.521711
1189,2.501711,2.501711
1190,2.491647,2.491647
1191,2.499004,2.499004
1192,2.502707,2.502707
1193,3.520000,1.520000
1194,2.519004,2.519004
1195,2.492642,2.492642
1196,2.492642,2.492642
1197,2.502707,2.502707
1198,2.502707,2.502707
1199,3.519004,1.519004
1200,2.519004,2.519004
1201,2.492642,2.492642
1202,2.492642,2.492642
1203,2.502707,2.502707
1204,2.502707,2.502707
1205,3.519004,1.519004
1206,2.519004,2.519004
1207,2.492642,2.492642
1208,2.492642,2.492642
1209,2.502707,2.502707
1210,2.502707,2.502707
1211,3.519004,1.519004
1212,2.519004,2.519004
1213,2.492642,2.492642
1214,2.492642,2.492642
1215,2.502707,2.502707
1216,2.502707,2.502707
1217,3.519004,1.519004
1218,2.519004,2.519004
1219,2.492642,2.492642
1220,2.492642,2.492642
1221,2.502707,2.502707
1222,2.502707,2.502707
1223,3.519004,1.519004
1224,2.519004,2.519004
1225,2.492642,2.492642
1226,2.492642,2.492642
1227,2.502707,2.502707
1228,2.502707,2.502707
1229,3.519004,1.519004
1230,2.519004,2.519004
1231,2.492642,2.492642
1232,2.492642,2.492642
1233,2.502707,2.502707
1234,2.502707,2.502707
1235,3.519004,1.519004
1236,2.519004,2.519004
1237,2.492642,2.492642
1238,2.492642,2.492642
1239,2.502707,2.502707
1240,2.502707,2.502707
1241,3.519004,1.519004
1242,2.519004,2.519004
1243,2.492642,2.492642
1244,2.492642,2.492642
1245,2.502707,2.502707
1246,2.502707,2.502707
1247,3.519004,1.519004
1248,2.519004,2.519004
1249,2.492642,2.492642
1250,2.492642,2.492642
1251,2.502707,2.502707
1252,2.502707,2.502707
1253,3.519004,1.519004
1254,2.519004,2.519004
1255,2.492642,2.492642
1256,2.492642,2.492642
1257,2.502707,2.502707
1258,2.502707,2.502707
1259,3.519004,1.519004
1260,2.519004,2.519004
1261,2.492642,2.492642
1262,2.492642,2.492642
1263,2.502707,2.502707
1264,3.522707,1.522707
1265,2.519004,2.519004
1266,2.491647,2.491647
1267,2.492642,2.492642
1268,3.522707,1.522707
1269,3.502707,1.502707
1270,3.491647,1.491647
1271,3.499004,1.499004
1272,2.522707,2.522707
1273,2.500000,2.500000
1274,2.491647,2.491647
1275,3.520000,1.520000
1276,2.522707,2.522707
1277,2.492642,2.492642
1278,2.491647,2.491647
1279,2.502707,2.502707
1280,3.522707,1.522707
1281,2.519004,2.519004
1282,2.491647,2.491647
1283,2.492642,2.492642
1284,2.502707,2.502707
1285,2.502707,2.502707
1286,3.519004,1.519004
1287,2.519004,2.519004
1288,2.492642,2.492642
1289,2.492642,2.492642
1290,2.502707,2.502707
1291,2.502707,2.502707
1292,3.519004,1.519004
1293,2.519004,2.519004
1294,3.512642,1.512642
1295,2.512642,2.512642
1296,2.495349,2.495349
1297,3.515349,1.515349
1298,3.501711,1.501711
1299,3.494353,1.494353
1300,2.519004,2.519004
1301,2.501711,2.501711
1302,2.492642,2.492642
1303,2.499004,2.499004
1304,2.502707,2.502707
1305,3.520000,1.520000
1306,2.519004,2.519004
1307,2.492642,2.492642
1308,2.492642,2.492642
1309,3.522707,1.522707
1310,2.522707,2.522707
1311,3.511647,1.511647
1312,2.511647,2.511647
1313,2.495349,2.495349
1314,2.495349,2.495349
1315,3.521711,1.521711
1316,2.521711,2.521711
1317,3.511647,1.511647
1318,3.491647,1.491647
1319,3.495349,1.495349
1320,3.502707,1.502707
1321,3.501711,1.501711
1322,2.519004,2.519004
1323,3.519004,1.519004
1324,2.512642,2.512642
1325,3.512642,1.512642
1326,3.495349,1.495349
1327,3.495349,1.495349
1328,2.521711,2.521711
1329,3.521711,1.521711
1330,2.511647,2.511647
1331,3.511647,1.511647
1332,3.495349,1.495349
1333,3.495349,1.495349
1334,2.521711,2.521711
1335,2.501711,2.501711
1336,2.491647,2.491647
1337,2.499004,2.499004
1338,2.502707,2.502707
1339,3.520000,1.520000
1340,2.519004,2.519004
1341,2.492642,2.492642
1342,2.492642,2.492642
1343,2.502707,2.502707
1344,2.502707,2.502707
1345,3.519004,1.519004
1346,2.519004,2.519004
1347,2.492642,2.492642
1348,2.492642,2.492642
1349,2.502707,2.502707
1350,2.502707,2.502707
1351,3.519004,1.519004
1352,2.519004,2.519004
1353,2.492642,2.492642
1354,2.492642,2.492642
1355,2.502707,2.502707
1356,2.502707,2.502707
1357,3.519004,1.519004
1358,2.519004,2.519004
1359,2.492642,2.492642
1360,2.492642,2.492642
1361,2.502707,2.502707
1362,2.502707,2.502707
1363,3.519004,1.519004
1364,2.519004,2.519004
1365,2.492642,2.492642
1366,2.492642,2.492642
1367,2.502707,2.502707
1368,2.502707,2.502707
1369,3.519004,1.519004
1370,2.519004,2.519004
1371,2.492642,2.492642
1372,2.492642,2.492642
1373,2.502707,2.502707
1374,2.502707,2.502707
1375,3.519004,1.519004
1376,2.519004,2.519004
1377,2.492642,2.492642
1378,2.492642,2.492642
1379,2.502707,2.502707
1380,2.502707,2.502707
1381,3.519004,1.519004
1382,2.519004,2.519004
1383,2.492642,2.492642
1384,2.492642,2.492642
1385,2.502707,2.502707
1386,2.502707,2.502707
1387,3.519004,1.519004
1388,2.519004,2.519004
1389,2.492642,2.492642
1390,2.492642,2.492642
1391,2.502707,2.502707
1392,2.502707,2.502707
1393,3.519004,1.519004
1394,2.519004,2.519004
1395,2.492642,2.492642
1396,2.492642,2.492642
1397,2.502707,2.502707
1398,2.502707,2.502707
1399,3.519004,1.519004
1400,2.519004,2.519004
1401,2.492642,2.492642
1402,2.492642,2.492642
1403,2.502707,2.502707
1404,2.502707,2.502707
1405,3.519004,1.519004
1406,2.519004,2.519004
1407,2.492642,2.492642
1408,2.492642,2.492642
1409,2.502707,2.502707
1410,3.522707,1.522707
1411,3.499004,1.499004
1412,2.511647,2.511647
1413,2.500000,2.500000
1414,3.515349,1.515349
1415,3.500000,1.500000
1416,2.514353,2.514353
1417,3.520000,1.520000
1418,2.514353,2.514353
1419,2.492642,2.492642
1420,2.494353,2.494353
1421,3.522707,1.522707
1422,2.521711,2.521711
1423,3.511647,1.511647
1424,2.511647,2.511647
1425,2.495349,2.495349
1426,3.515349,1.515349
1427,2.521711,2.521711
1428,2.494353,2.494353
1429,2.491647,2.491647
1430,2.501711,2.501711
1431,2.502707,2.502707
1432,3.519004,1.519004
1433,2.519004,2.519004
1434,2.492642,2.492642
1435,2.492642,2.492642
1436,2.502707,2.502707
1437,2.502707,2.502707
1438,3.519004,1.519004
1439,2.519004,2.519004
1440,3.512642,1.512642
1441,3.492642,1.492642
1442,2.515349,2.515349
1443,3.522707,1.522707
1444,3.494353,1.494353
1445,3.491647,1.491647
1446,2.521711,2.521711
1447,2.502707,2.502707
1448,2.491647,2.491647
1449,2.499004,2.499004
1450,2.502707,2.502707
1451,3.520000,1.520000
1452,2.519004,2.519004
1453,2.492642,2.492642
1454,2.492642,2.492642
1455,3.522707,1.522707
1456,2.522707,2.522707
1457,2.491647,2.491647
1458,3.511647,1.511647
1459,2.522707,2.522707
1460,3.515349,1.515349
1461,3.491647,1.491647
1462,3.494353,1.494353
1463,3.502707,1.502707
1464,3.501711,1.501711
1465,2.519004,2.519004
1466,3.519004,1.519004
1467,3.492642,1.492642
1468,3.492642,1.492642
1469,3.502707,1.502707
1470,2.522707,2.522707
1471,3.519004,1.519004
1472,3.491647,1.491647
1473,3.492642,1.492642
1474,2.522707,2.522707
1475,3.522707,1.522707
1476,2.511647,2.511647
1477,3.511647,1.511647
1478,3.495349,1.495349
1479,3.495349,1.495349
1480,2.521711,2.521711
1481,2.501711,2.501711
1482,2.491647,2.491647
1483,2.499004,2.499004
1484,2.502707,2.502707
1485,3.520000,1.520000
1486,2.519004,2.519004
1487,2.492642,2.492642
1488,2.492642,2.492642
1489,2.502707,2.502707
1490,2.502707,2.502707
1491,3.519004,1.519004
1492,2.519004,2.519004
1493,2.492642,2.492642
1494,2.492642,2.492642
1495,2.502707,2.502707
1496,2.502707,2.502707
1497,3.519004,1.519004
1498,2.519004,2.519004
1499,3.512642,1.512642
1500,2.512642,2.512642
1501,2.495349,2.495349
1502,2.495349,2.495349
1503,2.501711,2.501711
1504,2.501711,2.501711
1505,3.519004,1.519004
1506,2.519004,2.519004
1507,2.492642,2.492642
1508,2.492642,2.492642
1509,2.502707,2.502707
1510,2.502707,2.502707
1511,3.519004,1.519004
1512,2.519004,2.519004
1513,2.492642,2.492642
1514,2.492642,2.492642
1515,2.502707,2.502707
1516,2.502707,2.502707
1517,3.519004,1.519004
1518,2.519004,2.519004
1519,3.512642,1.512642
1520,3.492642,1.492642
1521,3.495349,1.495349
1522,2.522707,2.522707
1523,2.501711,2.501711
1524,2.491647,2.491647
1525,2.499004,2.499004
1526,2.502707,2.502707
1527,3.520000,1.520000
1528,2.519004,2.519004
1529,2.492642,2.492642
1530,2.492642,2.492642
1531,2.502707,2.502707
1532,2.502707,2.502707
1533,3.519004,1.519004
1534,2.519004,2.519004
1535,2.492642,2.492642
1536,2.492642,2.492642
1537,2.502707,2.502707
1538,2.502707,2.502707
1539,3.519004,1.519004
1540,2.519004,2.519004
1541,2.492642,2.492642
1542,2.492642,2.492642
1543,2.502707,2.502707
1544,2.502707,2.502707
1545,3.519004,1.519004
1546,2.519004,2.519004
1547,2.492642,2.492642
1548,2.492642,2.492642
1549,2.502707,2.502707
1550,2.502707,2.502707
1551,3.519004,1.519004
1552,2.519004,2.519004
1553,2.492642,2.492642
1554,2.492642,2.492642
1555,3.522707,1.522707
1556,3.502707,1.502707
1557,2.511647,2.511647
1558,3.519004,1.519004
1559,2.515349,2.515349
1560,3.512642,1.512642
1561,3.494353,1.494353
1562,3.495349,1.495349
1563,3.501711,1.501711
1564,2.521711,2.521711
1565,3.519004,1.519004
1566,2.511647,2.511647
1567,3.512642,1.512642
1568,2.515349,2.515349
1569,2.495349,2.495349
1570,2.494353,2.494353
1571,3.521711,1.521711
1572,2.521711,2.521711
1573,2.491647,2.491647
1574,2.491647,2.491647
1575,2.502707,2.502707
1576,2.502707,2.502707
1577,3.519004,1.519004
1578,2.519004,2.519004
1579,2.492642,2.492642
1580,2.492642,2.492642
1581,2.502707,2.502707
1582,2.502707,2.502707
1583,3.519004,1.519004
1584,2.519004,2.519004
1585,3.512642,1.512642
1586,2.512642,2.512642
1587,3.515349,1.515349
1588,2.515349,2.515349
1589,3.514353,1.514353
1590,3.494353,1.494353
1591,2.514353,2.514353
1592,2.501711,2.501711
1593,2.494353,2.494353
1594,2.499004,2.499004
1595,2.501711,2.501711
1596,3.520000,1.520000
1597,2.519004,2.519004
1598,2.492642,2.492642
1599,2.492642,2.492642
1600,3.522707,1.522707
1601,2.522707,2.522707
1602,2.491647,2.491647
1603,2.491647,2.491647
1604,3.522707,1.522707
1605,2.522707,2.522707
1606,2.491647,2.491647
1607,2.491647,2.491647
1608,2.502707,2.502707
1609,2.502707,2.502707
1610,3.519004,1.519004
1611,2.519004,2.519004
1612,3.512642,1.512642
1613,3.492642,1.492642
1614,3.495349,1.495349
1615,2.522707,2.522707
1616,3.521711,1.521711
1617,2.511647,2.511647
1618,2.491647,2.491647
1619,2.495349,2.495349
1620,3.522707,1.522707
1621,2.521711,2.521711
1622,3.511647,1.511647
1623,3.491647,1.491647
1624,3.495349,1.495349
1625,3.502707,1.502707
1626,3.501711,1.501711
1627,2.519004,2.519004
1628,2.499004,2.499004
1629,2.492642,2.492642
1630,2.500000,2.500000
1631,2.502707,2.502707
1632,2.500000,2.500000
1633,3.519004,1.519004
1634,2.520000,2.520000
1635,2.492642,2.492642
1636,2.492642,2.492642
1637,2.502707,2.502707
1638,2.502707,2.502707
1639,3.519004,1.519004
1640,2.519004,2.519004
1641,2.492642,2.492642
1642,2.492642,2.492642
1643,2.502707,2.502707
1644,3.522707,1.522707
1645,2.519004,2.519004
1646,2.491647,2.491647
1647,2.492642,2.492642
1648,3.522707,1.522707
1649,2.522707,2.522707
1650,3.511647,1.511647
1651,2.511647,2.511647
1652,2.495349,2.495349
1653,2.495349,2.495349
1654,2.501711,2.501711
1655,2.501711,2.501711
1656,3.519004,1.519004
1657,3.499004,1.499004
1658,3.492642,1.492642
1659,3.500000,1.500000
1660,3.502707,1.502707
1661,2.520000,2.520000
1662,2.499004,2.499004
1663,2.492642,2.492642
1664,2.500000,2.500000
1665,2.502707,2.502707
1666,3.520000,1.520000
1667,2.519004,2.519004
1668,2.492642,2.492642
1669,2.492642,2.492642
1670,2.502707,2.502707
1671,2.502707,2.502707
1672,3.519004,1.519004
1673,2.519004,2.519004
1674,2.492642,2.492642
1675,2.492642,2.492642
1676,2.502707,2.502707
1677,2.502707,2.502707
1678,3.519004,1.519004
1679,2.519004,2.519004
1680,2.492642,2.492642
1681,2.492642,2.492642
1682,2.502707,2.502707
1683,2.502707,2.502707
1684,3.519004,1.519004
1685,2.519004,2.519004
1686,2.492642,2.492642
1687,2.492642,2.492642
1688,2.502707,2.502707
1689,2.502707,2.502707
1690,3.519004,1.519004
1691,3.499004,1.499004
1692,3.492642,1.492642
1693,2.520000,2.520000
1694,2.502707,2.502707
1695,2.492642,2.492642
1696,2.499004,2.499004
1697,2.502707,2.502707
1698,3.520000,1.520000
1699,3.499004,1.499004
1700,3.492642,1.492642
1701,3.500000,1.500000
1702,2.522707,2.522707
1703,2.500000,2.500000
1704,2.491647,2.491647
1705,3.520000,1.520000
1706,2.522707,2.522707
1707,3.512642,1.512642
1708,3.491647,1.491647
1709,3.495349,1.495349
1710,2.522707,2.522707
1711,3.521711,1.521711
1712,3.491647,1.491647
1713,2.511647,2.511647
1714,2.502707,2.502707
1715,3.515349,1.515349
1716,2.519004,2.519004
1717,2.494353,2.494353
1718,2.492642,2.492642
1719,2.501711,2.501711
1720,2.502707,2.502707
1721,3.519004,1.519004
1722,2.519004,2.519004
1723,2.492642,2.492642
1724,2.492642,2.492642
1725,2.502707,2.502707
1726,2.502707,2.502707
1727,3.519004,1.519004
1728,2.519004,2.519004
1729,3.512642,1.512642
1730,3.492642,1.492642
1731,2.515349,2.515349
1732,3.522707,1.522707
1733,3.494353,1.494353
1734,3.491647,1.491647
1735,2.521711,2.521711
1736,2.502707,2.502707
1737,2.491647,2.491647
1738,2.499004,2.499004
1739,2.502707,2.502707
1740,3.520000,1.520000
1741,2.519004,2.519004
1742,2.492642,2.492642
1743,2.492642,2.492642
1744,3.522707,1.522707
1745,2.522707,2.522707
1746,2.491647,2.491647
1747,3.511647,1.511647
1748,2.522707,2.522707
1749,3.515349,1.515349
1750,2.511647,2.511647
1751,3.514353,1.514353
1752,3.495349,1.495349
1753,3.494353,1.494353
1754,3.501711,1.501711
1755,3.501711,1.501711
1756,2.519004,2.519004
1757,3.519004,1.519004
1758,3.492642,1.492642
1759,2.512642,2.512642
1760,3.522707,1.522707
1761,3.495349,1.495349
1762,3.491647,1.491647
1763,2.521711,2.521711
1764,3.522707,1.522707
1765,2.511647,2.511647
1766,3.511647,1.511647
1767,3.495349,1.495349
1768,3.495349,1.495349
1769,3.501711,1.501711
1770,3.501711,1.501711
1771,2.519004,2.519004
1772,2.499004,2.499004
1773,2.492642,2.492642
1774,3.520000,1.520000
1775,3.502707,1.502707
1776,3.492642,1.492642
1777,3.499004,1.499004
1778,2.522707,2.522707
1779,2.500000,2.500000
1780,2.491647,2.491647
1781,2.500000,2.500000
1782,3.522707,1.522707
1783,3.500000,1.500000
1784,3.491647,1.491647
1785,3.500000,1.500000
1786,2.522707,2.522707
1787,2.500000,2.500000
1788,2.491647,2.491647
1789,2.500000,2.500000
1790,2.502707,2.502707
1791,3.520000,1.520000
1792,2.519004,2.519004
1793,2.492642,2.492642
1794,2.492642,2.492642
1795,3.522707,1.522707
1796,3.502707,1.502707
1797,3.491647,1.491647
1798,3.499004,1.499004
1799,3.502707,1.502707
1800,2.520000,2.520000
1801,3.519004,1.519004
1802,3.492642,1.492642
1803,3.492642,1.492642
1804,2.522707,2.522707
1805,2.502707,2.502707
1806,2.491647,2.491647
1807,2.499004,2.499004
1808,3.522707,1.522707
1809,3.500000,1.500000
1810,3.491647,1.491647
1811,3.500000,1.500000
1812,2.522707,2.522707
1813,2.500000,2.500000
1814,2.491647,2.491647
1815,2.500000,2.500000
1816,2.502707,2.502707
1817,3.520000,1.520000
1818,2.519004,2.519004
1819,2.492642,2.492642
1820,2.492642,2.492642
1821,2.502707,2.502707
1822,2.502707,2.502707
1823,3.519004,1.519004
1824,2.519004,2.519004
1825,2.492642,2.492642
1826,2.492642,2.492642
1827,2.502707,2.502707
1828,2.502707,2.502707
1829,3.519004,1.519004
1830,2.519004,2.519004
1831,2.492642,2.492642
1832,2.492642,2.492642
1833,2.502707,2.502707
1834,2.502707,2.502707
1835,3.519004,1.519004
1836,2.519004,2.519004
1837,2.492642,2.492642
1838,2.492642,2.492642
1839,2.502707,2.502707
1840,3.522707,1.522707
1841,3.499004,1.499004
1842,2.511647,2.511647
1843,2.500000,2.500000
1844,2.495349,2.495349
1845,3.520000,1.520000
1846,2.521711,2.521711
1847,3.512642,1.512642
1848,3.491647,1.491647
1849,3.495349,1.495349
1850,2.522707,2.522707
1851,3.521711,1.521711
1852,2.511647,2.511647
1853,3.511647,1.511647
1854,3.495349,1.495349
1855,2.515349,2.515349
1856,3.521711,1.521711
1857,2.514353,2.514353
1858,2.491647,2.491647
1859,2.494353,2.494353
1860,2.502707,2.502707
1861,2.501711,2.501711
1862,3.519004,1.519004
1863,2.519004,2.519004
1864,2.492642,2.492642
1865,2.492642,2.492642
1866,2.502707,2.502707
1867,2.502707,2.502707
1868,3.519004,1.519004
1869,2.519004,2.519004
1870,3.512642,1.512642
1871,2.512642,2.512642
1872,2.495349,2.495349
1873,3.515349,1.515349
1874,3.501711,1.501711
1875,3.494353,1.494353
1876,2.519004,2.519004
1877,2.501711,2.501711
1878,2.492642,2.492642
1879,2.499004,2.499004
1880,2.502707,2.502707
1881,3.520000,1.520000
1882,2.519004,2.519004
1883,2.492642,2.492642
1884,2.492642,2.492642
1885,3.522707,1.522707
1886,2.522707,2.522707
1887,2.491647,2.491647
1888,2.491647,2.491647
1889,3.522707,1.522707
1890,2.522707,2.522707
1891,2.491647,2.491647
1892,2.491647,2.491647
1893,2.502707,2.502707
1894,2.502707,2.502707
1895,3.519004,1.519004
1896,2.519004,2.519004
1897,2.492642,2.492642
1898,3.512642,1.512642
1899,2.522707,2.522707
1900,3.515349,1.515349
1901,2.511647,2.511647
1902,2.494353,2.494353
1903,3.515349,1.515349
1904,2.521711,2.521711
1905,3.514353,1.514353
1906,3.491647,1.491647
1907,3.494353,1.494353
1908,2.522707,2.522707
1909,3.521711,1.521711
1910,3.491647,1.491647
1911,3.491647,1.491647
1912,3.502707,1.502707
1913,3.502707,1.502707
1914,2.519004,2.519004
1915,3.519004,1.519004
1916,3.492642,1.492642
1917,3.492642,1.492642
1918,3.502707,1.502707
1919,2.522707,2.522707
1920,2.499004,2.499004
1921,2.491647,2.491647
1922,2.500000,2.500000
1923,3.522707,1.522707
1924,3.500000,1.500000
1925,3.491647,1.491647
1926,3.500000,1.500000
1927,3.502707,1.502707
1928,2.520000,2.520000
1929,2.499004,2.499004
1930,2.492642,2.492642
1931,3.520000,1.520000
1932,3.502707,1.502707
1933,3.492642,1.492642
1934,2.519004,2.519004
1935,2.502707,2.502707
1936,3.512642,1.512642
1937,2.519004,2.519004
1938,2.495349,2.495349
1939,3.512642,1.512642
1940,2.521711,2.521711
1941,3.515349,1.515349
1942,2.511647,2.511647
1943,2.494353,2.494353
1944,3.515349,1.515349
1945,2.521711,2.521711
1946,2.494353,2.494353
1947,2.491647,2.491647
1948,2.501711,2.501711
1949,2.502707,2.502707
1950,3.519004,1.519004
1951,2.519004,2.519004
1952,2.492642,2.492642
1953,2.492642,2.492642
1954,2.502707,2.502707
1955,2.502707,2.502707
1956,3.519004,1.519004
1957,2.519004,2.519004
