SampleIndex,CAN_H_V,CAN_L_V
1150,2.430526,2.584598
1151,2.429517,2.507595
1152,3.539820,1.467586
1153,3.414826,1.574083
1154,3.477221,1.503065
1155,2.463236,2.402968
1156,2.417474,2.514216
1157,2.585635,2.542424
1158,2.535328,2.500812
1159,2.462693,2.440640
1160,3.412828,1.526682
1161,2.485060,2.462868
1162,2.538252,2.408900
1163,2.462803,2.572588
1164,3.504793,1.588972
1165,2.555496,2.535645
1166,3.444611,1.511482
1167,2.537411,2.466098
1168,2.567125,2.516110
1169,2.425059,2.583621
1170,2.507911,2.588450
1171,3.469866,1.597096
1172,3.480824,1.490884
1173,2.467233,2.515817
1174,2.441349,2.473595
1175,3.466808,1.577493
1176,3.568073,1.499236
1177,3.414110,1.410006
1178,2.540765,2.421634
1179,3.513042,1.599441
1180,3.400217,1.544588
1181,3.513451,1.435319
1182,2.498530,2.461227
1183,3.512738,1.463928
1184,2.471249,2.577606
1185,3.404507,1.476711
1186,3.506309,1.448160
1187,3.567160,1.528397
1188,2.560664,2.439218
1189,2.558413,2.418211
1190,2.551930,2.556645
1191,2.541545,2.541676
1192,2.541101,2.488313
1193,3.468284,1.527490
1194,2.533385,2.411348
1195,2.553424,2.561028
1196,2.500513,2.462008
1197,2.471028,2.425302
1198,2.468586,2.590738
1199,3.514911,1.540215
1200,2.516237,2.489945
1201,2.533248,2.464375
1202,2.440584,2.433570
1203,2.488561,2.415060
1204,2.541848,2.435054
1205,3.455030,1.566102
1206,2.468587,2.522168
1207,2.428925,2.409378
1208,2.557065,2.402182
1209,2.533266,2.532405
1210,2.479467,2.569926
1211,3.558546,1.420123
1212,2.504251,2.480478
1213,2.533540,2.539302
1214,2.583015,2.561238
1215,2.426210,2.571264
1216,2.510158,2.547163
1217,3.447799,1.406949
1218,2.486569,2.434923
1219,2.534318,2.552560
1220,2.519154,2.493649
1221,2.525789,2.447618
1222,2.538986,2.400034
1223,3.593638,1.559498
1224,2.504121,2.515875
1225,2.416007,2.475662
1226,2.477117,2.517073
1227,2.490574,2.555806
1228,2.533245,2.556090
1229,3.530566,1.471996
1230,2.490437,2.558814
1231,2.546564,2.508206
1232,2.446195,2.510172
1233,2.409952,2.469844
1234,2.442359,2.443946
1235,3.472010,1.516329
1236,2.541669,2.453955
1237,2.584941,2.456388
1238,2.527660,2.490998
1239,2.478408,2.494968
1240,2.432720,2.503528
1241,3.566110,1.402555
1242,2.439401,2.421189
1243,2.592277,2.571773
1244,2.516897,2.485454
1245,2.421243,2.512791
1246,2.453191,2.485231
1247,3.439426,1.541236
1248,2.425191,2.579624
1249,2.471194,2.419939
1250,2.491700,2.514359
1251,2.572712,2.491190
1252,2.430673,2.488937
1253,3.583879,1.558785
1254,2.405016,2.544631
1255,2.588729,2.437391
1256,2.537844,2.429554
1257,2.545227,2.432350
1258,2.417932,2.524273
1259,3.583028,1.588168
1260,2.512970,2.458372
1261,2.548570,2.542818
1262,2.440433,2.583665
1263,2.471239,2.432064
1264,3.429882,1.567103
1265,2.409468,2.410736
1266,2.434335,2.431198
1267,2.494432,2.408402
1268,3.482346,1.448223
1269,3.587461,1.420731
1270,3.572915,1.565046
1271,3.493097,1.480461
1272,2.491978,2.517787
1273,2.591508,2.547350
1274,2.495559,2.450729
1275,3.446874,1.408583
1276,2.549198,2.576139
1277,2.562985,2.596052
1278,2.529195,2.508367
1279,2.438694,2.560599
1280,3.596708,1.585889
1281,2.586730,2.591461
1282,2.552550,2.461118
1283,2.448174,2.523707
1284,2.596090,2.502014
1285,2.505092,2.448555
1286,3.450623,1.452296
1287,2.563532,2.503453
1288,2.447837,2.560980
1289,2.492428,2.591666
1290,2.498138,2.531009
1291,2.545660,2.448406
1292,3.578066,1.599635
1293,2.413276,2.443520
1294,3.496759,1.491003
1295,2.563954,2.435225
1296,2.542356,2.460665
1297,3.593370,1.458981
1298,3.544368,1.555492
1299,3.575200,1.451592
1300,2.529720,2.494154
1301,2.545802,2.465075
1302,2.482083,2.591194
1303,2.588462,2.568169
1304,2.516092,2.495007
1305,3.424846,1.587610
1306,2.432959,2.422757
1307,2.421747,2.523360
1308,2.498408,2.402507
1309,3.578517,1.473506
1310,2.479972,2.546095
1311,3.411371,1.483241
1312,2.513678,2.432759
1313,2.482821,2.520664
1314,2.447573,2.524952
1315,3.583333,1.477074
1316,2.521517,2.582299
1317,3.573621,1.414280
1318,3.438355,1.484839
1319,3.588694,1.414393
1320,3.456253,1.586970
1321,3.530788,1.455975
1322,2.459680,2.468998
1323,3.452461,1.435182
1324,2.515704,2.462666
1325,3.442823,1.532841
1326,3.439066,1.464052
1327,3.416192,1.487166
1328,2.420080,2.406070
1329,3.594603,1.478516
1330,2.411855,2.564453
1331,3.457502,1.589790
1332,3.569172,1.406011
1333,3.538851,1.527619
1334,2.537583,2.563597
1335,2.506231,2.579253
1336,2.544817,2.571431
1337,2.410109,2.587002
1338,2.452016,2.430688
1339,3.433749,1.519137
1340,2.532613,2.459945
1341,2.428203,2.520628
1342,2.523283,2.490623
1343,2.573874,2.463654
1344,2.514461,2.474797
1345,3.503523,1.407451
1346,2.582151,2.542820
1347,2.523981,2.446124
1348,2.573919,2.472706
1349,2.575422,2.507597
1350,2.558450,2.514113
1351,3.514351,1.484168
1352,2.526782,2.565836
1353,2.400149,2.422292
1354,2.517257,2.573374
1355,2.462202,2.449674
1356,2.512943,2.596694
1357,3.470473,1.545544
1358,2.501324,2.467814
1359,2.548270,2.418261
1360,2.471570,2.528752
1361,2.421999,2.562897
1362,2.582783,2.550574
1363,3.540423,1.420315
1364,2.511117,2.553341
1365,2.506479,2.542748
1366,2.435143,2.578002
1367,2.401502,2.482667
1368,2.485426,2.492415
1369,3.593134,1.532827
1370,2.533861,2.407027
1371,2.401821,2.457596
1372,2.467361,2.482767
1373,2.447751,2.427516
1374,2.447893,2.465104
1375,3.484321,1.462586
1376,2.584689,2.414098
1377,2.477394,2.583971
1378,2.447122,2.586246
1379,2.429207,2.420357
1380,2.428831,2.494597
1381,3.510532,1.492574
1382,2.587774,2.553541
1383,2.535860,2.420952
1384,2.406083,2.481846
1385,2.550658,2.505560
1386,2.589660,2.438757
1387,3.462168,1.428027
1388,2.446360,2.589843
1389,2.454500,2.476578
1390,2.403934,2.544352
1391,2.572079,2.589219
1392,2.472768,2.473665
1393,3.510912,1.529348
1394,2.533059,2.498552
1395,2.588348,2.422864
1396,2.426596,2.564480
1397,2.564826,2.419850
1398,2.531610,2.434947
1399,3.562745,1.400109
1400,2.459354,2.518194
1401,2.527337,2.465079
1402,2.470765,2.422175
1403,2.568430,2.428895
1404,2.568746,2.501580
1405,3.536882,1.416476
1406,2.551356,2.416984
1407,2.577844,2.573423
1408,2.545981,2.562012
1409,2.503609,2.405548
1410,3.530667,1.524932
1411,3.423997,1.475394
1412,2.556520,2.550992
1413,2.563122,2.514042
1414,3.402145,1.532624
1415,3.504172,1.579770
1416,2.478327,2.499609
1417,3.470712,1.572026
1418,2.403532,2.499308
1419,2.550567,2.534128
1420,2.471840,2.593962
1421,3.521666,1.468438
1422,2.478799,2.589432
1423,3.423134,1.561234
1424,2.501394,2.481929
1425,2.510437,2.544514
1426,3.588431,1.495342
1427,2.504772,2.421336
1428,2.403131,2.547679
1429,2.580909,2.535697
1430,2.563024,2.507960
1431,2.539783,2.575720
1432,3.441003,1.446179
1433,2.473844,2.457153
1434,2.540530,2.408670
1435,2.555987,2.547243
1436,2.413350,2.559778
1437,2.413257,2.592788
1438,3.522428,1.574512
1439,2.520305,2.477594
1440,3.443229,1.455353
1441,3.457716,1.561691
1442,2.448896,2.469456
1443,3.480143,1.531867
1444,3.437465,1.503890
1445,3.580173,1.594308
1446,2.560031,2.539445
1447,2.405223,2.546022
1448,2.492428,2.505410
1449,2.583914,2.438362
1450,2.444381,2.583460
1451,3.540823,1.408085
1452,2.480526,2.537547
1453,2.500587,2.438485
1454,2.592841,2.416576
1455,3.582158,1.431712
1456,2.558728,2.431503
1457,2.567429,2.582311
1458,3.583951,1.575220
1459,2.530638,2.462004
1460,3.535035,1.585641
1461,3.472669,1.579002
1462,3.467376,1.561281
1463,3.557795,1.484603
1464,3.420105,1.462543
1465,2.576597,2.587543
1466,3.550208,1.437967
1467,3.457641,1.549386
1468,3.516413,1.498137
1469,3.581953,1.552047
1470,2.431419,2.480149
1471,3.528429,1.477382
1472,3.411916,1.596916
1473,3.597964,1.496526
1474,2.533150,2.552106
1475,3.510565,1.555220
1476,2.509067,2.438771
1477,3.488283,1.574008
1478,3.420275,1.454298
1479,3.415924,1.405672
1480,2.418617,2.582983
1481,2.592108,2.570253
1482,2.408818,2.430318
1483,2.565326,2.432400
1484,2.419742,2.588968
1485,3.448943,1.470453
1486,2.538230,2.446892
1487,2.471942,2.495098
1488,2.406698,2.442066
1489,2.524316,2.433558
1490,2.544405,2.582802
1491,3.402225,1.412493
1492,2.463045,2.430343
1493,2.516529,2.599956
1494,2.512359,2.507768
1495,2.560068,2.569490
1496,2.463198,2.527944
1497,3.449672,1.511423
1498,2.476404,2.510947
1499,3.540460,1.575050
1500,2.482594,2.443215
1501,2.497260,2.533368
1502,2.480855,2.477024
1503,2.565756,2.414029
1504,2.594519,2.451210
1505,3.401231,1.494442
1506,2.582433,2.595164
1507,2.456770,2.582707
1508,2.532913,2.511306
1509,2.411902,2.471656
1510,2.524597,2.589867
1511,3.472619,1.514667
1512,2.529443,2.409253
1513,2.422774,2.447925
1514,2.525750,2.599354
1515,2.427590,2.530148
1516,2.553558,2.463899
1517,3.445239,1.553983
1518,2.580375,2.575214
1519,3.475106,1.495469
1520,3.447857,1.598576
1521,3.550408,1.524964
1522,2.448574,2.453943
1523,2.512305,2.532938
1524,2.400792,2.590208
1525,2.447771,2.508478
1526,2.592873,2.523361
1527,3.599623,1.586412
1528,2.536959,2.588918
1529,2.575720,2.413565
1530,2.515170,2.432363
1531,2.403590,2.590396
1532,2.427036,2.577848
1533,3.454449,1.545249
1534,2.541071,2.582388
1535,2.480342,2.444087
1536,2.577279,2.482432
1537,2.573233,2.527573
1538,2.472683,2.513196
1539,3.564086,1.415029
1540,2.539841,2.445955
1541,2.583755,2.446971
1542,2.407229,2.411433
1543,2.534063,2.520049
1544,2.455490,2.562802
1545,3.424320,1.516200
1546,2.563509,2.597754
1547,2.565993,2.580156
1548,2.521214,2.593031
1549,2.427705,2.407545
1550,2.538977,2.457643
1551,3.539241,1.540505
1552,2.547926,2.409686
1553,2.440844,2.492484
1554,2.592099,2.427214
1555,3.484144,1.568854
1556,3.461821,1.463708
1557,2.514484,2.564350
1558,3.486664,1.579874
1559,2.412561,2.538858
1560,3.467637,1.487763
1561,3.466975,1.480921
1562,3.516191,1.455072
1563,3.521726,1.511084
1564,2.539351,2.474380
1565,3.582301,1.508178
1566,2.408238,2.585176
1567,3.563083,1.548001
1568,2.580008,2.403179
1569,2.589420,2.549229
1570,2.463744,2.408998
1571,3.404898,1.527455
1572,2.543175,2.557992
1573,2.553521,2.465095
1574,2.423022,2.406760
1575,2.407177,2.498368
1576,2.536891,2.489037
1577,3.468528,1.567118
1578,2.515454,2.599633
1579,2.453626,2.435368
1580,2.487550,2.478095
1581,2.492670,2.502994
1582,2.485415,2.596494
1583,3.450196,1.526388
1584,2.546469,2.541803
1585,3.478984,1.525352
1586,2.469650,2.506188
1587,3.501766,1.440107
1588,2.591444,2.578147
1589,3.458267,1.550162
1590,3.519307,1.413531
1591,2.554706,2.523536
1592,2.540927,2.595855
1593,2.565021,2.561626
1594,2.437762,2.493538
1595,2.582318,2.554491
1596,3.408631,1.512359
1597,2.435387,2.589217
1598,2.579272,2.535597
1599,2.439524,2.444113
1600,3.478936,1.434703
1601,2.436189,2.444144
1602,2.477864,2.451182
1603,2.547765,2.425209
1604,3.543358,1.402785
1605,2.459787,2.481919
1606,2.579577,2.577453
1607,2.491810,2.484430
1608,2.515942,2.416525
1609,2.585981,2.530908
1610,3.591755,1.588139
1611,2.531934,2.410349
1612,3.592336,1.406527
1613,3.494116,1.596738
1614,3.519447,1.465159
1615,2.525023,2.549382
1616,3.581021,1.408035
1617,2.405048,2.538801
1618,2.453279,2.582143
1619,2.403121,2.514120
1620,3.503437,1.540411
1621,2.508191,2.568989
1622,3.555166,1.452293
1623,3.466771,1.434337
1624,3.418706,1.440025
1625,3.418359,1.582723
1626,3.533216,1.465483
1627,2.568883,2.457845
1628,2.565174,2.548710
1629,2.513136,2.598195
1630,2.423055,2.501612
1631,2.574926,2.490967
1632,2.463729,2.517833
1633,3.410583,1.544397
1634,2.492439,2.413174
1635,2.422690,2.532077
1636,2.516389,2.467279
1637,2.587680,2.493220
1638,2.499284,2.474733
1639,3.416368,1.510986
1640,2.504096,2.488349
1641,2.570201,2.565790
1642,2.583888,2.464554
1643,2.554785,2.508772
1644,3.528378,1.479537
1645,2.508857,2.513282
1646,2.554722,2.474402
1647,2.498679,2.441236
1648,3.571021,1.483789
1649,2.459911,2.526228
1650,3.520736,1.484095
1651,2.404930,2.507724
1652,2.548193,2.531725
1653,2.539820,2.497214
1654,2.458425,2.440738
1655,2.458545,2.434349
1656,3.572028,1.477795
1657,3.412721,1.578120
1658,3.409668,1.421616
1659,3.400186,1.442313
1660,3.403819,1.473095
1661,2.428860,2.438779
1662,2.534433,2.559450
1663,2.514680,2.515894
1664,2.406278,2.567813
1665,2.431180,2.527503
1666,3.411586,1.492534
1667,2.539682,2.443856
1668,2.470779,2.402798
1669,2.480266,2.449315
1670,2.428283,2.417778
1671,2.455846,2.546451
1672,3.522493,1.404052
1673,2.488751,2.554789
1674,2.484096,2.487762
1675,2.592800,2.551562
1676,2.589533,2.584550
1677,2.551658,2.436850
1678,3.449646,1.566899
1679,2.455203,2.496892
1680,2.588443,2.500174
1681,2.411111,2.468241
1682,2.574825,2.465170
1683,2.428993,2.413617
1684,3.475789,1.535386
1685,2.400009,2.456065
1686,2.478595,2.412530
1687,2.497087,2.481936
1688,2.543603,2.501136
1689,2.408320,2.491359
1690,3.435141,1.560896
1691,3.538284,1.486984
1692,3.492733,1.554324
1693,2.516230,2.504781
1694,2.562221,2.471659
1695,2.599707,2.562234
1696,2.545643,2.593423
1697,2.454134,2.478968
1698,3.430699,1.438647
1699,3.441301,1.578142
1700,3.541791,1.560250
1701,3.497885,1.571255
1702,2.478451,2.401555
1703,2.526554,2.436662
1704,2.579847,2.463743
1705,3.473122,1.441206
1706,2.444417,2.415355
1707,3.406607,1.520803
1708,3.457257,1.585167
1709,3.558009,1.400401
1710,2.548939,2.415536
1711,3.576461,1.551532
1712,3.562804,1.411170
1713,2.413933,2.511637
1714,2.513549,2.446796
1715,3.450808,1.543796
1716,2.420980,2.518278
1717,2.438269,2.547164
1718,2.497136,2.547626
1719,2.591891,2.491196
1720,2.401427,2.552991
1721,3.435948,1.405187
1722,2.423074,2.548887
1723,2.461795,2.552043
1724,2.562240,2.548339
1725,2.508291,2.467966
1726,2.488723,2.412962
1727,3.509071,1.412636
1728,2.495095,2.502295
1729,3.406840,1.497123
1730,3.552475,1.469539
1731,2.515564,2.590780
1732,3.555704,1.596709
1733,3.544985,1.439742
1734,3.559671,1.541845
1735,2.494216,2.412494
1736,2.596422,2.480573
1737,2.501950,2.499846
1738,2.410380,2.453830
1739,2.556607,2.577466
1740,3.529406,1.482738
1741,2.589396,2.481692
1742,2.411180,2.480621
1743,2.595340,2.562587
1744,3.547612,1.596971
1745,2.413401,2.577612
1746,2.495068,2.432290
1747,3.592459,1.418757
1748,2.496039,2.406498
1749,3.568363,1.404407
1750,2.400464,2.493483
1751,3.589237,1.482344
1752,3.531234,1.446089
1753,3.443521,1.589469
1754,3.495700,1.580706
1755,3.586278,1.420413
1756,2.508278,2.579782
1757,3.590601,1.479657
1758,3.401367,1.447526
1759,2.541432,2.549225
1760,3.495590,1.585632
1761,3.598355,1.455330
1762,3.558937,1.506480
1763,2.485575,2.562554
1764,3.440133,1.409172
1765,2.407121,2.512742
1766,3.493230,1.556660
1767,3.562429,1.533645
1768,3.435973,1.598629
1769,3.453889,1.407285
1770,3.449905,1.524337
1771,2.527768,2.521581
1772,2.496633,2.454037
1773,2.568044,2.536515
1774,3.574680,1.505620
1775,3.494420,1.486720
1776,3.457736,1.414021
1777,3.409396,1.447410
1778,2.552122,2.409788
1779,2.416620,2.413762
1780,2.556840,2.545936
1781,2.499617,2.431278
1782,3.595700,1.490644
1783,3.416271,1.465197
1784,3.442937,1.586669
1785,3.533683,1.430043
1786,2.464798,2.440008
1787,2.471295,2.564959
1788,2.508990,2.405967
1789,2.592903,2.554357
1790,2.577674,2.581724
1791,3.454272,1.573026
1792,2.488928,2.473095
1793,2.490231,2.415950
1794,2.554939,2.583917
1795,3.442461,1.579896
1796,3.407459,1.554454
1797,3.410435,1.536762
1798,3.580665,1.482734
1799,3.471634,1.410188
1800,2.409053,2.540106
1801,3.413837,1.530954
1802,3.423836,1.456810
1803,3.542484,1.530976
1804,2.509518,2.458620
1805,2.441556,2.556290
1806,2.584916,2.589318
1807,2.467183,2.527350
1808,3.405048,1.549412
1809,3.593826,1.597338
1810,3.520762,1.428680
1811,3.513212,1.590134
1812,2.464922,2.581669
1813,2.555159,2.587717
1814,2.539720,2.578055
1815,2.549226,2.560183
1816,2.572142,2.527175
1817,3.551462,1.565719
1818,2.425914,2.547090
1819,2.424872,2.579300
1820,2.445044,2.468695
1821,2.502704,2.436122
1822,2.532673,2.545185
1823,3.539721,1.423164
1824,2.475022,2.426835
1825,2.454004,2.511727
1826,2.529442,2.417883
1827,2.453766,2.570115
1828,2.484957,2.553492
1829,3.570169,1.595655
1830,2.536004,2.591613
1831,2.429475,2.484612
1832,2.469527,2.493975
1833,2.583580,2.476375
1834,2.591437,2.499008
1835,3.582299,1.470153
1836,2.581637,2.473756
1837,2.584657,2.401754
1838,2.570972,2.509856
1839,2.540092,2.538728
1840,3.431563,1.594198
1841,3.491225,1.486742
1842,2.541597,2.422718
1843,2.580659,2.407282
1844,2.577640,2.549818
1845,3.520101,1.465907
1846,2.482404,2.438473
1847,3.585240,1.425967
1848,3.485699,1.468075
1849,3.580783,1.432802
1850,2.557977,2.518820
1851,3.530306,1.487647
1852,2.441233,2.444539
1853,3.462180,1.475772
1854,3.516062,1.476416
1855,2.466469,2.437387
1856,3.585069,1.481084
1857,2.416117,2.589184
1858,2.411945,2.540046
1859,2.516218,2.496237
1860,2.565665,2.595679
1861,2.463774,2.496963
1862,3.424293,1.401662
1863,2.548143,2.570904
1864,2.496799,2.505337
1865,2.477818,2.521517
1866,2.583487,2.565584
1867,2.402731,2.563022
1868,3.594296,1.566751
1869,2.564728,2.513765
1870,3.548051,1.561556
1871,2.495568,2.579077
1872,2.497256,2.451583
1873,3.553792,1.535154
1874,3.442354,1.566766
1875,3.477876,1.491122
1876,2.434273,2.545606
1877,2.508318,2.563899
1878,2.509985,2.583260
1879,2.469843,2.465484
1880,2.419983,2.598487
1881,3.513655,1.452257
1882,2.528541,2.481258
1883,2.479507,2.568615
1884,2.579739,2.519687
1885,3.581186,1.485710
1886,2.485942,2.512876
1887,2.433614,2.546980
1888,2.478574,2.410542
1889,3.505433,1.440421
1890,2.533319,2.440802
1891,2.405218,2.401149
1892,2.550389,2.500162
1893,2.574468,2.522767
1894,2.496899,2.418672
1895,3.509870,1.576757
1896,2.415077,2.590125
1897,2.553825,2.562503
1898,3.563110,1.529698
1899,2.459235,2.524435
1900,3.437758,1.463732
1901,2.431636,2.591301
1902,2.433439,2.560846
1903,3.512173,1.475097
1904,2.559745,2.515262
1905,3.581973,1.484944
1906,3.403077,1.539836
1907,3.418575,1.576527
1908,2.530277,2.514763
1909,3.458498,1.412510
1910,3.586362,1.538019
1911,3.488834,1.581218
1912,3.436750,1.457434
1913,3.550334,1.562680
1914,2.425045,2.479120
1915,3.434318,1.532516
1916,3.455830,1.581542
1917,3.490680,1.545035
1918,3.534344,1.564998
1919,2.484264,2.532767
1920,2.489019,2.474069
1921,2.451292,2.596639
1922,2.442636,2.536274
1923,3.433653,1.534842
1924,3.595247,1.427818
1925,3.423572,1.528560
1926,3.523722,1.462925
1927,3.446206,1.591182
1928,2.537688,2.576449
1929,2.473777,2.421803
1930,2.586358,2.520338
1931,3.546354,1.414799
1932,3.415500,1.559182
1933,3.467363,1.412230
1934,2.589846,2.436403
1935,2.599951,2.435321
1936,3.456187,1.502755
1937,2.495573,2.407096
1938,2.591349,2.448004
1939,3.426273,1.426024
1940,2.403682,2.427426
1941,3.481413,1.597737
1942,2.552704,2.550096
1943,2.474097,2.467540
1944,3.579219,1.554102
1945,2.412070,2.405573
1946,2.547270,2.559277
1947,2.543320,2.449840
1948,2.515442,2.491485
1949,2.542195,2.480570
1950,3.493485,1.425223
1951,2.407454,2.484175
1952,2.537224,2.420800
1953,2.504446,2.432539
1954,2.439787,2.497864
1955,2.538315,2.437514
1956,3.434936,1.440428
1957,2.454971,2.504256
